alcohol,chlorides,citric_acid,density,fixed_acidity,free_sulfur_dioxide,ph,quality,residual_sugar,sulphates,total_sulfur_dioxide,volatile_acidity
12,0.12312000000000001,0.35,0.9992717611650981,11.4,64.9,3.85,6,10.4,1.46,126.4,0.73
14.1,0.10044000000000002,0.23,1.0019848678991985,9.3,27.9,3.05,6,4.2,1.14,111.9,0.52
10.3,0.13932,0.64,1.0013700764115316,12.9,68.3,3.72,6,9.4,0.96,197.6,0.23
9.7,0.11448,0.38,1.0011608447643214,10.6,50,3.17,6,15.3,1.32,113.9,0.58
11.8,0.08964000000000001,0.4,0.9940633612756096,8.3,19.9,3.87,7,12.7,1.58,237.8,1.07
9,0.14472000000000002,0.66,1.0001565784911377,13.4,17.3,2.81,4,15.5,1.88,76.6,0.39
10.3,0.05292000000000001,0.6,0.999454645174584,4.9,37.3,3.69,5,7.3,0.84,104.4,0.63
13.7,0.07236000000000001,0.12,1.0013817744030797,6.7,37,2.84,5,9.4,1.67,64.4,1.33
9.6,0.14364000000000002,0.23,0.9953911111324147,13.3,43.9,3.26,5,3.8,0.67,41.3,0.82
11.2,0.16308,0.48,0.9969281362647008,15.1,68.7,3.58,4,15.2,1.07,74.8,0.76
9.5,0.12744000000000003,0.79,1.0028308907805403,11.8,16.6,3.67,6,5.5,0.66,197.9,1.44
9.8,0.05616,0.71,1.002882383943677,5.2,55.8,3.59,6,4.8,1.16,142,0.51
12.7,0.1404,0.58,0.9973846042490778,13,45.9,3.02,5,14.8,1.38,208.8,0.73
8.9,0.17064000000000001,0.7,1.0010608678511053,15.8,34.4,3.64,6,4.7,1.54,127,0.7
9.2,0.10584000000000002,0.71,0.9970206311167839,9.8,28.6,3.16,6,11.8,1.13,246.6,0.74
10,0.12528,0.46,0.9934931328721932,11.6,71.5,3.16,6,11,0.9,187.6,0.78
12.2,0.0648,0.6,0.9944873724433364,6,27,3.5,6,15.1,0.34,264.1,0.77
12.6,0.07236000000000001,0.81,0.9921979441761198,6.7,13.2,2.85,6,15.3,1.2,194.7,0.46
12.3,0.050760000000000007,0.61,0.9988109128699951,4.7,25.9,3.94,6,8.9,1.35,199.3,1.34
11.4,0.1134,0.55,0.9961839241041308,10.5,13.7,3.68,7,7.2,1.72,27.7,0.27
11.8,0.15984,0.96,0.99508205703837,14.8,30.3,3.01,6,12.8,1.03,116.2,1.22
9,0.17172,0.04,0.9901318391509839,15.9,1.4,2.78,6,8.4,0.36,277.4,0.5
14.5,0.10475999999999999,0.95,0.9905645586569473,9.7,27.8,3.55,5,12.2,0.33,32.5,0.74
13.9,0.15444000000000002,0.75,0.9993408941982183,14.3,45.9,2.76,5,15.2,1.98,230.1,1.52
12.3,0.07236000000000001,0.47,1.0021476422033535,6.7,10.7,2.82,8,14.2,0.71,266.7,0.78
11.1,0.13284,0.98,0.9975488839775706,12.3,38.4,2.98,6,8.7,1.02,26.8,0.26
13.1,0.07884000000000001,0.07,0.9906226071559047,7.3,39.7,3.93,5,9.6,0.65,85.2,1.26
14.9,0.08316000000000001,0.52,1.0010614999168792,7.7,4.3,3.09,6,6.2,1.48,257.3,0.69
12.6,0.11448,0.62,1.0004488904650783,10.6,15.2,3.79,5,2.3,1.01,91.3,1.06
11.5,0.11124000000000002,0.48,1.0000717433882598,10.3,22.4,2.88,6,14.4,1.1,163.7,0.81
9.9,0.11664000000000001,0.11,0.9919043657887233,10.8,27.9,3.54,5,7.3,1.03,250.5,0.77
10.1,0.11016,0.29,0.9983302339975942,10.2,21.7,3.29,7,4.2,0.95,183.5,1.32
9.3,0.07668,0.43,0.990962564054691,7.1,58.8,3.71,5,10.1,0.95,212.7,0.27
9.3,0.09072000000000001,0.22,0.9911162606685394,8.4,23.3,3.58,5,13.1,0.44,159.2,1.53
10.2,0.06048,0.6,0.9978476127766353,5.6,52.1,3.92,5,7.9,0.86,121.9,0.51
10.5,0.06912,0.02,0.9931689504706944,6.4,33.5,3.32,5,5.7,1.87,136.4,0.33
12.9,0.11016,0.44,0.9990781032457717,10.2,69.6,3.36,7,1.4,0.61,154,0.26
11.7,0.08964000000000001,0.93,0.9955583128125223,8.3,60.1,2.9,5,6,0.42,200.9,0.81
11.2,0.17064000000000001,0.3,0.9957617839820482,15.8,10,3.98,6,15.1,0.81,268,0.87
13,0.14796,0.3,1.0023211757162507,13.7,11,3.49,6,7.2,1.42,249.9,0.37
12.6,0.1458,0.91,0.9935335588172286,13.5,60.5,3.88,6,8,0.4,6.7,0.27
8.7,0.1188,0.25,1.0005047503353532,11,11.5,3.05,6,13.3,1.89,262.8,0.29
10.1,0.09504000000000001,0.75,0.9997820563340364,8.8,19,3.29,5,5.2,1.79,236.2,1.44
13.4,0.09612000000000001,0.21,1.0001186543733573,8.9,32.2,3.72,6,5.1,1.52,238.8,0.22
12.5,0.07452,0.35,0.9981001680536028,6.9,68.6,3.4,5,6.1,0.46,181.7,0.77
8.6,0.13176,0.38,0.9946682528665755,12.2,64.4,4,5,14,1.04,113.1,1.54
9.1,0.16524000000000003,0.38,1.0026519313282376,15.3,48.9,3.91,7,14,0.58,272.4,0.36
9.6,0.09720000000000001,0.63,0.9910942236603718,9,50,2.9,6,9.3,1.1,217.4,1.37
14.6,0.14148,0.2,0.9942025895560251,13.1,20.2,3.19,5,4.9,0.85,37.5,0.46
10.3,0.09612000000000001,0.56,0.993134346990207,8.9,24.2,3.16,7,3.2,0.55,259.9,0.42
12.5,0.0918,0.89,0.990585258272128,8.5,68.7,3.14,6,10.6,1.77,160.3,0.94
12.3,0.13284,0.74,0.9961780464086684,12.3,12.7,3.59,5,14.4,0.44,125.6,1.06
9,0.10584000000000002,0.38,0.9953811252059535,9.8,68.3,3.29,7,8.1,1.92,26,1.46
13,0.15336,0.03,0.9950418029373875,14.2,14.5,3.18,6,11.1,0.72,222.3,1.52
11.3,0.16416,0.7,1.000720647029255,15.2,68.1,3.89,7,11.1,0.56,186.4,0.35
12.3,0.17172,0.77,1.0009097692181066,15.9,32.7,3.79,7,8.6,1.82,39.4,0.99
14.8,0.050760000000000007,0.78,1.003509148291857,4.7,47.1,3.72,5,2.8,0.89,181.1,0.64
12.6,0.06912,0.23,1.002533549452668,6.4,16.1,3.75,4,5.1,1.99,6.9,0.9
9.4,0.12204000000000001,0.62,1.0023103648202811,11.3,60.8,3.16,5,9.7,0.75,166.7,0.84
8.6,0.06912,0.85,0.9923302675771241,6.4,56.8,3.74,5,13.5,1.89,282.5,0.97
13.4,0.09504000000000001,0.82,1.002332145212659,8.8,30.9,3.07,6,1.2,1.41,233.3,0.36
10.1,0.06048,0.64,1.002672138473611,5.6,58.7,3.77,7,5.9,1.27,141.3,1.47
12.6,0.06048,0.87,0.9916271795649269,5.6,36.4,3.11,8,4.3,0.96,287.5,1.05
14.3,0.16092,0.76,1.0025186278713982,14.9,29.1,3.53,6,13.7,1.21,98.6,0.88
13.3,0.07452,0.44,0.9912007151919823,6.9,26.1,4,7,1.4,1.69,266.9,0.57
10,0.09720000000000001,0.31,0.9932263859587575,9,27.5,3.76,6,6.2,1.08,243.9,1.57
10.7,0.16956,0.02,0.9924305637119311,15.7,61.5,3.79,6,15.1,0.53,56.2,0.84
9.8,0.05616,0.48,0.9928156627387706,5.2,39.2,3.82,6,14.4,0.42,139.7,1.11
12.6,0.16092,0.98,0.998271382959117,14.9,27.7,3.47,6,8.4,1.41,47.2,0.28
10.9,0.05724,0.68,1.0030504357552374,5.3,47.6,3.72,6,14.4,1.35,98.3,1.5
10,0.10044000000000002,0.62,0.9975091522364677,9.3,26.6,3.72,6,7.4,1.7,284,1.29
13.5,0.08424000000000001,0.16,0.9925010972980685,7.8,20.3,3.84,6,6.9,0.64,191.9,1.37
12,0.11124000000000002,0.89,1.001358606131333,10.3,32.1,2.75,6,13.5,0.78,95.7,0.61
9,0.08748,0.07,0.9976072862737353,8.1,34.1,2.91,5,4.8,1.15,204.9,0.21
9.5,0.15660000000000002,0.67,1.0023649794152483,14.5,15.1,2.79,5,9.4,1.84,42.4,1.52
12.2,0.07884000000000001,0.66,1.0021767533438861,7.3,20.8,3.02,5,13.4,2,130.6,0.57
12.9,0.11124000000000002,0.62,0.9989877556161496,10.3,8.6,2.92,4,14.8,0.49,244.7,0.22
11.2,0.13608,0.26,0.9995316692762898,12.6,31.7,3.39,4,5.3,0.52,14.9,0.92
13.5,0.13176,0.35,0.99693752477977,12.2,69.1,2.98,5,7.3,0.45,233.3,0.89
10.4,0.058320000000000004,0.18,0.9925599828486857,5.4,65.5,2.79,6,10,0.54,100.6,0.5
13.3,0.11664000000000001,0.48,0.9905625899572174,10.8,30.3,3.41,5,11.1,1.79,172.2,1.12
11.1,0.16092,0.95,0.9994765083459706,14.9,31,3.95,7,4.4,0.99,246.3,1.46
13.5,0.14148,0.02,1.0018418355992966,13.1,16.7,3.63,4,5.3,0.61,50.2,0.71
14.2,0.08856,0.68,0.9967569996168181,8.2,18.4,3.64,6,6.8,1.97,253.3,0.27
14.4,0.10368000000000001,0.33,0.996762705093395,9.6,65.4,3.26,7,3.9,0.51,67.3,0.35
12.8,0.081,0.52,0.9955251213901186,7.5,43.4,3.01,4,5.8,0.92,207,0.49
14.9,0.05616,0.92,1.0026661808512012,5.2,52.6,2.85,7,4.6,1.14,96.6,0.51
13.4,0.10152000000000001,0.52,0.9983233702443064,9.4,23.3,3.33,6,15.3,0.96,222.1,1.51
14,0.14688,0.18,0.9937512185015163,13.6,28.8,2.92,5,3.6,1.97,249.5,0.6
9.8,0.08856,0.73,0.9908712379899401,8.2,63.7,3.24,5,10.5,1.56,154.6,1.52
10.7,0.06048,0.17,0.998130387464903,5.6,22.4,3.37,5,1.8,0.51,254,0.13
9.4,0.13716,0.98,0.9924886803550349,12.7,28.8,3.08,5,11.7,0.61,100,0.79
9.3,0.135,0.98,0.9912214275609396,12.5,49.6,3.49,6,6.5,1.69,232.4,0.22
11.4,0.15552000000000002,0.96,0.9975760309606732,14.4,39.6,2.94,6,9.7,0.36,6.1,0.67
14.7,0.08748,0.76,0.9902379849344563,8.1,63.2,2.93,6,10.1,1.84,124,1.29
9.9,0.12096,0.13,1.002626101689732,11.2,32.9,3.47,5,10.4,0.55,217.2,0.9
9.2,0.08208,0.49,0.9937315538590665,7.6,63.6,3.37,5,13.8,1.84,239.8,0.18
13.6,0.15768000000000001,0.37,0.9944454308377273,14.6,42.2,3.9,5,7.7,1.09,55.7,0.41
11.1,0.081,0.02,0.9950937194611754,7.5,44.9,2.82,5,4.3,0.41,235.5,1.11
12.5,0.14148,0.24,0.9994424675335443,13.1,35.5,2.89,6,6.6,0.92,259.3,1.44
10.4,0.07452,0.99,0.9907486306700729,6.9,40.1,3.11,5,12.7,1.08,181.6,0.42
11.8,0.11016,0.12,0.9992513965683849,10.2,59.9,3.58,4,1.1,1.51,186.1,0.65
9.4,0.14688,0.94,0.9986706806873199,13.6,12.7,3.24,7,11,1.91,82.2,1.29
14.4,0.14364000000000002,0.33,0.9917459476615378,13.3,23,3.09,6,5.7,1.88,8,0.89
13.3,0.15660000000000002,0.28,0.9977221557285753,14.5,62.7,3.21,6,9.9,1.67,182.5,0.6
13,0.10044000000000002,0.79,0.99616417713509,9.3,6.2,3.77,6,12.3,0.48,132,1.29
12.1,0.09612000000000001,0.06,0.9989944049683405,8.9,70.2,3.17,5,11,1.65,172.7,0.61
8.4,0.08532000000000001,0.04,0.9956239307384975,7.9,61.1,2.79,5,15.2,0.38,258.5,0.85
11.1,0.04968,0.6,1.000464789200951,4.6,40.1,2.86,5,8.2,0.48,178,0.98
12.5,0.13716,0.05,0.9969299196626028,12.7,34.2,3.25,6,12.5,0.53,80.3,1.36
11.8,0.15012,0.37,0.9992247418576609,13.9,17.2,3.64,6,6.2,1.18,157.2,0.18
10.4,0.11988,0.13,0.9907765106358883,11.1,39.2,3.28,7,14,1.62,282.7,0.37
12,0.13608,0.8,0.9963329759800754,12.6,11.4,2.94,7,5.2,0.96,207.1,1.22
14.6,0.07452,0.31,0.9916764091830024,6.9,51.3,3.06,8,12.1,1.8,284.1,0.62
8.5,0.07236000000000001,0.14,0.9952454557539891,6.7,36.7,3.59,5,8,0.8,239.4,1.24
14.7,0.08856,0.74,0.9942785107798018,8.2,46.9,3.4,5,9.2,1.1,244.1,0.18
11.5,0.16740000000000002,0.85,0.9973937120307814,15.5,22.6,2.92,6,8,1.38,262,0.59
8.9,0.15768000000000001,0.3,0.9947051945459843,14.6,22,3.07,5,5.9,1.07,88.7,1.16
9.2,0.050760000000000007,0.58,1.0032854752627682,4.7,56.1,3.53,5,1.5,0.42,152,0.82
9.9,0.0864,0.77,0.9981961346420377,8,18.5,2.89,7,8.6,1.59,165.1,1.3
12.1,0.0702,1,0.9944795737945128,6.5,37.5,3.42,5,2.4,0.77,113.7,0.23
8.7,0.12636,0.15,1.0007864488193576,11.7,49.6,3.88,6,7.7,0.52,91.3,0.2
11.5,0.09936,0.44,0.9917748736441824,9.2,4.4,3.29,7,15,1.84,222.7,1.32
13.4,0.14796,0.72,0.9924373216356159,13.7,22,2.98,5,15.3,1.67,131.9,1.56
14.1,0.16740000000000002,0.04,1.0033043569119922,15.5,33.8,3.78,7,9,0.43,164.5,0.55
12.5,0.09396,0.4,0.9968272535302805,8.7,57.5,3.28,5,4.4,0.74,277.6,0.8
10.7,0.10152000000000001,0.94,1.0029433262004999,9.4,23.3,3.45,6,3.1,0.45,143.9,0.27
13.8,0.16956,0.53,0.9970924936595295,15.7,21.3,2.97,7,9.9,1.48,121.6,1.39
11.7,0.13392,0.36,0.9919589463016436,12.4,52.6,3.27,5,14.2,1.25,129.5,0.33
10.5,0.13284,0.65,1.0012035295537856,12.3,30.7,3.44,6,8,1.85,9.5,1.26
12.4,0.0648,0.21,1.0034513767250501,6,10.4,3.15,6,14.6,1.5,243.6,0.92
11,0.061560000000000004,0.18,0.9964498236792357,5.7,30.5,3.98,5,11.6,1.28,234,1.28
14.4,0.13176,0.96,1.0008898520932272,12.2,56.6,3.71,5,9.2,0.82,178.5,0.89
10.9,0.12096,0.57,1.0030588133917777,11.2,31,2.9,6,13.8,0.6,78.9,0.7
11.7,0.16632000000000002,0.77,0.9990637765673868,15.4,33.5,3.52,8,13.6,1.43,250.8,0.63
10,0.12204000000000001,0.1,0.9976948939171778,11.3,31.1,3.42,6,6.2,0.78,223.5,1
9.9,0.05292000000000001,0.47,0.9990299225895196,4.9,57.7,3.04,7,2.3,1.71,98,0.58
12.3,0.1404,0.61,0.9989233996586222,13,8,3.18,7,3.2,1.85,260.9,0.99
11.4,0.11016,0.73,0.9989494233621502,10.2,60.1,3.2,6,7,1.27,8.1,1.3
11.6,0.12204000000000001,0.37,0.992106635307768,11.3,31.3,3.84,5,3,1.7,115.4,0.88
9.5,0.16092,0.18,1.0007655290579085,14.9,37.2,3.68,5,10.5,1.9,244.5,0.86
10.2,0.162,0.51,0.9941712339763853,15,31.6,3.45,4,8.7,0.67,55.4,1.35
11.8,0.10368000000000001,0.62,0.9947313007990448,9.6,28.6,3.56,5,2.5,1.78,132.1,0.22
13.5,0.07128,0.15,0.9955139195259324,6.6,8.7,3.82,6,1.7,1.05,139.7,1.26
8.8,0.10152000000000001,0.81,0.996790193147344,9.4,16.8,3.11,6,4.4,1.41,262.2,1.11
12.9,0.1188,0.89,0.9996305459659321,11,34.6,3.18,6,3.2,0.73,166.4,0.9
12.5,0.05508,0.3,1.0006426676097784,5.1,60.6,3.75,6,14.3,0.98,248.4,0.44
11.1,0.10908,0.21,0.9959610183242144,10.1,55.7,3.7,5,2.5,1.4,116.8,1.44
9.2,0.12312000000000001,0.7,1.000266723717389,11.4,36.5,3.91,5,3.7,1.85,198,1.36
13.3,0.07884000000000001,0.62,0.9967093355365485,7.3,36.5,3.6,6,8.1,0.66,43.9,0.88
10.6,0.11772,0.12,0.997925352893013,10.9,27,3.12,5,11.5,1.33,113.8,0.12
13.4,0.12312000000000001,0.54,0.9979136809061618,11.4,70.7,2.82,6,9.6,1.86,206.4,1.21
8.7,0.15768000000000001,0.56,1.001500303385606,14.6,31.9,3.77,6,14.1,0.51,121.6,0.92
9.2,0.1296,0.79,0.9956235534033769,12,40.2,3.38,7,14.7,1.48,15.5,0.79
8.9,0.07668,0.29,0.9969152750409763,7.1,70.7,3.55,5,1.3,1.97,144.7,0.48
11.7,0.06372000000000001,0.63,0.9906595896667375,5.9,48.3,3.99,5,15.3,1.27,237.9,1.17
11.8,0.10152000000000001,0.37,1.0002126584355198,9.4,4,3.24,6,5.4,1.78,46.7,1.53
14.2,0.15228,0.96,0.9981357851976136,14.1,63.1,3.2,5,0.9,0.69,287.8,0.12
13.6,0.1404,0.2,0.9914248129074649,13,13.2,3.23,6,8.8,0.98,18.3,1.28
13,0.06912,0.48,0.9993540966391808,6.4,36.6,3.41,6,7.1,0.99,38.3,0.56
10.6,0.1242,0.67,0.9994772265304609,11.5,65.6,3,5,3.1,0.76,9.2,0.49
10.4,0.09072000000000001,0.23,1.0011127674555473,8.4,52.8,3.64,6,5.5,0.95,137,0.54
11.5,0.13392,0.39,0.9950119166134521,12.4,54.9,2.95,5,2,1.25,84.2,1.24
8.8,0.14688,0.02,0.99267846683249,13.6,28.3,2.76,7,3,1.35,41.1,0.8
8.5,0.07776000000000001,0.58,0.9912596061441628,7.2,16.6,3.79,7,2.8,1.65,258.7,0.77
12.5,0.09072000000000001,0.47,1.0031019802856933,8.4,2,3.17,7,13.6,1.33,157,0.51
10.6,0.17172,0.33,0.9926295366220749,15.9,66.4,3.51,6,6.5,1.07,248.8,0.48
11.6,0.11448,0.16,1.0026874337595046,10.6,53.5,3.91,6,14.9,1.13,171.6,1.36
13.1,0.14904,0.62,1.0036754803083978,13.8,57.9,3.95,5,2.5,0.71,136.8,1.24
9.6,0.10044000000000002,0.5,0.9966843413672214,9.3,23.7,3.59,6,2.8,0.48,20.1,1.35
9.5,0.07452,0.7,1.002638238191495,6.9,19.8,2.78,5,12.7,1.9,188.8,0.91
10.3,0.08208,0.49,0.9993359183448595,7.6,41.9,3.69,6,15.2,0.72,44.2,0.79
10.1,0.06264,0.97,1.003026435708187,5.8,41.2,3.08,5,9.5,1.27,61.8,0.95
9.9,0.10368000000000001,0.15,1.0025440850046292,9.6,66.3,3.53,6,11.4,1.07,216.5,1
11.4,0.11772,0.59,0.9963000139155668,10.9,44,2.89,6,13.1,1.16,181.8,1.43
13.7,0.15660000000000002,0.61,0.9926918851503713,14.5,51,3.24,6,9.9,1.87,64.7,1.3
14.2,0.16632000000000002,0.19,0.9974263028653761,15.4,30.6,3.56,5,14.4,0.5,23.9,1.52
11.7,0.09072000000000001,0.83,0.9974137493086835,8.4,56.5,2.94,5,14.6,0.74,124,0.28
11.4,0.12096,0.35,0.9989091681052165,11.2,54.2,2.85,7,11.9,1,19.3,1.53
8.5,0.16956,0.25,0.9944449211049997,15.7,57.2,3.13,6,8.4,1.08,112.8,1.51
12.6,0.1404,0.13,1.0013819011735174,13,15.1,3.84,6,15.1,1.06,169.5,1.15
14,0.12852000000000002,0.47,1.0019928826036553,11.9,38.6,2.92,5,2.2,1.68,92,1.08
9.4,0.11448,0.75,0.9936129369851912,10.6,47,3.79,4,2.8,1.58,8.1,0.56
10.1,0.09828,0.14,1.002748659424754,9.1,8.9,3.1,6,13.6,0.57,24.3,0.75
11.7,0.06372000000000001,0.86,0.9933331585621931,5.9,56.7,3.37,6,13.2,1.12,187,0.61
13.5,0.14364000000000002,0.77,0.9961828103736099,13.3,18.4,3.76,5,6.2,0.62,29.9,1.25
10.1,0.12312000000000001,0.46,0.9915368840495592,11.4,27,3.47,6,9.5,0.73,9.8,1.44
11.5,0.10908,0.35,0.9901598840011456,10.1,2.9,3.5,6,10.7,1.18,260,1.13
9.6,0.08316000000000001,0.32,1.0016322420998949,7.7,30.6,2.81,6,12.8,1.52,263.6,0.43
8.5,0.10368000000000001,0.43,0.9936831477831121,9.6,63.4,3.95,4,3.1,0.86,104.2,0.64
12.8,0.15768000000000001,0.47,0.9975005905484209,14.6,13,3.65,4,7.1,0.78,286.9,1.34
14,0.05508,0.82,1.0004681288776658,5.1,44.3,3.13,6,13,0.85,253.8,0.66
9.6,0.11016,0.82,0.9925209020695257,10.2,54.2,3.43,6,12.1,1.74,11.4,1.02
12.7,0.11016,0.58,0.9930121005541499,10.2,23.7,3.24,6,9.5,0.34,269.7,0.86
12.6,0.12852000000000002,0.83,0.9969782672833594,11.9,14.6,3.32,5,6.5,1,181.5,0.45
13.8,0.1512,0.14,0.9944819205687235,14,56.9,3.56,6,5.7,1.3,156.8,1.21
10.8,0.06372000000000001,0.2,0.9983924220171012,5.9,10.9,2.77,5,14,1.86,282.5,1.1
11.5,0.12312000000000001,0.96,0.9914357156750366,11.4,38.4,3.84,6,7.6,0.56,239.2,1.09
11.3,0.12528,0.29,0.9948657006661717,11.6,6,3.34,7,15.4,1.79,268.4,0.45
13.5,0.06912,0.47,0.9933937163700004,6.4,66.8,3.23,6,9.2,1.18,234.1,0.92
14.1,0.10908,0.79,0.9950693687825117,10.1,37.6,3.02,6,1.3,1.62,85.7,0.84
13.4,0.13392,0.86,0.9913469915047189,12.4,70.5,3.18,6,2.5,1.44,44.7,0.75
8.4,0.13608,0.44,1.000602077385793,12.6,21.9,3.65,6,7.3,1.9,199,1.23
11.1,0.16524000000000003,0.3,0.9974239493710149,15.3,69.1,3.52,5,13.9,1.15,30,0.55
10.2,0.08856,0.48,0.9929508368360296,8.2,28.1,4.01,6,7.7,1.96,196.4,0.89
13.4,0.14688,0.58,0.994585903296136,13.6,46.4,3.54,6,9.5,1.79,179,1.53
9,0.1296,0.02,0.9962161985509141,12,26.4,2.76,5,2.8,0.74,121.1,1.09
10.9,0.08748,0.96,0.9982663625335799,8.1,60.8,3.67,5,14.8,0.81,160.6,0.47
14.7,0.10368000000000001,0.29,1.0000807915647512,9.6,16.8,3.96,5,1.4,1.59,221.1,0.9
9.7,0.0864,0.39,0.9963929095486707,8,26.4,3.01,5,10.3,1.49,39.8,0.8
12.5,0.12744000000000003,0.69,1.0007564174544532,11.8,1.5,3.49,6,2.1,0.93,134.8,1.02
9.7,0.07992,0.93,0.9959237753871679,7.4,30.7,3.05,6,14,1.3,223.9,0.21
14.7,0.06588,0.47,1.0001684876051735,6.1,36.9,3.93,7,7.6,0.34,194.1,0.72
12.3,0.0864,0.23,0.9972677837675764,8,58.6,3.68,6,4.3,0.73,71,1.5
11.9,0.08748,0.17,0.9986780651789893,8.1,42,3.19,6,4.2,0.75,222.5,0.82
12.9,0.10908,0.88,0.9988623680220651,10.1,41.4,3.7,7,4,0.51,159.1,0.36
8.8,0.17172,0.9,1.0008609525213892,15.9,33.3,3.32,5,6.3,1.46,283.7,0.97
10.3,0.06048,0.3,0.9961706872111606,5.6,47.5,3.25,5,15.5,0.73,133.4,0.67
9.8,0.06048,0.01,0.9961207570840438,5.6,64,3.17,6,13.4,1.51,26.9,0.59
12.3,0.08208,0.1,0.9925403049858043,7.6,35.5,2.9,6,3.4,1.13,212.6,1.29
10.3,0.16956,0.97,0.992282222417081,15.7,23.3,3.76,5,12.5,1.14,167,0.69
11.4,0.09936,0.3,0.9956141277089459,9.2,19,3.29,6,6.8,1.35,203.9,1.45
9.4,0.14472000000000002,0.77,1.0030175216267765,13.4,40.7,3.93,5,9.2,1.95,118.3,0.47
11.7,0.14796,0.14,1.0019980151479975,13.7,45.6,2.85,5,2.9,1.37,25.5,0.71
14.2,0.1404,0.44,0.9910750705248662,13,56.4,2.81,5,1.2,1.83,135.6,1.33
13.4,0.1242,0.73,0.9953966695845807,11.5,10,3.38,6,14.6,1.49,40.5,1.22
14.4,0.10692000000000002,0.25,1.0033434664095149,9.9,29.5,3.66,6,1.8,1,58.1,0.74
13.3,0.13284,0.39,1.0024227897949742,12.3,25.4,3.93,4,4.5,1.2,47,1.03
9.2,0.10584000000000002,0.88,0.9916492694607574,9.8,8.3,3.56,5,11.7,1.82,249.6,1.18
11,0.07776000000000001,0.49,0.997891768925696,7.2,43,2.76,6,7.5,0.64,66.3,1.06
10.4,0.11448,0.38,0.9962453943839427,10.6,39,3.8,5,15.1,1.61,270.5,1.25
8.9,0.16848000000000002,0.86,0.9927537186939882,15.6,1.5,3.57,7,3.4,1.41,7.7,0.43
9.5,0.12204000000000001,0.26,0.9949442195915327,11.3,9.1,2.96,5,14.7,0.61,284.5,0.57
11.4,0.17172,0.76,0.9974689741583604,15.9,43.1,2.91,7,9.2,1.35,81.2,1.28
14.9,0.06912,0.3,0.9905669923430515,6.4,40,3.98,7,9.2,1.87,268.5,1.46
8.7,0.09396,0.87,1.0022441136888862,8.7,13.1,2.76,6,11.6,0.4,182.2,1.06
8.8,0.06588,0.92,0.9931414242445762,6.1,37.1,2.77,8,12.2,1.64,231.6,0.42
11.7,0.16092,0.07,0.9963088743666979,14.9,57.5,3.83,7,2,1.64,40.2,0.61
12.5,0.16092,0.85,1.0034536749456167,14.9,39.6,2.79,5,12.1,1.96,281,0.86
11.3,0.14256,0.42,1.0027292668244523,13.2,61.7,3.38,6,0.9,1.33,251.7,0.85
11,0.10800000000000001,0.55,0.9958745221973765,10,36.8,2.87,5,10.9,1.55,123.5,0.3
10.4,0.12096,0.38,0.995432078005795,11.2,5.2,3.29,6,9.5,0.69,267.6,0.44
10.1,0.1512,0.24,1.0002559665511654,14,3.8,2.87,7,5.6,0.99,152.5,0.17
13.8,0.05292000000000001,0.58,1.003037801745938,4.9,6.2,3.4,6,11.2,1.93,97.2,0.82
11.8,0.0756,0.81,0.9948504285630472,7,32.9,3.95,5,4.2,0.79,194.5,1.34
10.8,0.06696,0.84,1.00306827516101,6.2,30,3.73,6,2.3,0.96,288.5,0.48
13.6,0.11232,0.74,0.9975135489746689,10.4,71.5,2.81,5,4.3,0.45,101.4,0.7
9.1,0.06372000000000001,0.61,0.9926794826361093,5.9,48.7,2.8,6,14.9,1.35,136,1.02
11.3,0.10692000000000002,0.24,0.9991040463078567,9.9,5,2.97,7,15.4,0.35,269.5,1
10.1,0.11664000000000001,0.84,0.996254267997281,10.8,48.9,3.75,6,10.5,1.75,152.4,1.34
11.9,0.05616,0.75,0.9965497701734668,5.2,54.7,2.85,6,11,0.87,152.4,1.07
13.2,0.09828,0.55,0.994335727858562,9.1,24.6,2.92,7,2.2,1.49,136.9,0.64
12.2,0.16848000000000002,0.4,1.0018805748702304,15.6,12.9,3.56,5,12.5,0.66,179.2,0.58
10.1,0.1188,0.91,1.0029963243562159,11,41.1,3.85,5,15.1,0.34,256.2,0.58
12.1,0.1458,0.25,0.999008218135764,13.5,63.3,3.76,5,13,0.69,28.9,0.39
8.6,0.09720000000000001,0.89,0.9923616160400315,9,42.2,3.18,6,11.8,1.17,10.7,1.49
11.9,0.13932,0.4,0.9949740713639484,12.9,15.3,3.7,7,14.6,0.51,254.9,0.29
11.9,0.05724,0.57,0.9961688937717925,5.3,9.6,3.91,7,14.3,0.38,145.2,0.41
11.8,0.07128,0.53,0.9929664253665897,6.6,35.4,3.19,7,4.1,1.2,87.5,1.08
10.6,0.15552000000000002,0.1,0.9902754187010454,14.4,65.1,2.87,7,5.5,1.84,223.9,0.71
8.6,0.10368000000000001,0.13,0.999176703661871,9.6,56.4,3.97,5,13.1,1.58,107.4,1.01
8.4,0.09612000000000001,0.62,0.9970056601052223,8.9,9.8,2.94,6,5.3,1.48,33.5,1.18
10.8,0.0594,0.63,0.9939805614841312,5.5,52.7,4.01,4,12.7,1.5,253.1,0.17
12.7,0.10368000000000001,1,0.9995456832134034,9.6,56.4,3.03,5,13.3,0.37,119.2,0.29
9.1,0.09504000000000001,0.87,0.9965479243521125,8.8,69.9,3.56,6,6.3,1.33,255.9,0.41
